language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,27.46,27.76,0.00688,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,33.53,33.86,0.00152,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00002,ng'ombe,,,486.55,486.98,0.03666,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00002,ng'ombe,,,449.15,449.47,0.00498,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00002,ng'ombe,,,449.16,449.42,0.00139,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00002,ng'ombe,,,470.73,471.32,0.00130,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_inLine,1,KW202-00002,ng'ombe,,,352.55,352.86,0.00119,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00002,ng'ombe,,,156.47,156.76,0.00187,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00002,ng'ombe,,,156.32,156.74,0.00144,YES,FA
swahili,BABEL_OP2_202_33273_20130219_205419_outLine,1,KW202-00002,ng'ombe,,,33.51,34.28,0.00193,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00002,ng'ombe,,,233.61,234.04,0.00327,YES,FA
swahili,BABEL_OP2_202_76756_20130417_210400_inLine,1,KW202-00002,ng'ombe,,,286.59,287.07,0.00698,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00002,ng'ombe,,,212.27,212.8,0.00265,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_outLine,1,KW202-00002,ng'ombe,,,64.15,64.6,0.00475,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00002,ng'ombe,,,277.27,277.73,0.01436,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00002,ng'ombe,,,406.55,406.84,0.01038,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00002,ng'ombe,,,524.56,524.93,0.00592,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00002,ng'ombe,,,300.27,300.63,0.00485,YES,FA
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00002,ng'ombe,,,6.10,6.38,0.00199,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00002,ng'ombe,,,330.44,330.75,0.00686,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00002,ng'ombe,,,345.16,345.57,0.00495,YES,FA
swahili,BABEL_OP2_202_88661_20130801_192922_outLine,1,KW202-00002,ng'ombe,,,494.47,494.92,0.01036,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00002,ng'ombe,,,488.39,488.72,0.00829,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00002,ng'ombe,,,53.51,53.92,0.00730,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00002,ng'ombe,,,342.20,342.84,0.01306,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00002,ng'ombe,,,497.90,498.27,0.02817,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00002,ng'ombe,,,187.87,188.17,0.02763,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00002,ng'ombe,,,567.44,568.03,0.00701,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00002,ng'ombe,,,588.29,588.53,0.00383,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_inLine,1,KW202-00002,ng'ombe,,,75.39,75.73,0.00460,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00002,ng'ombe,,,380.19,381.42,0.00147,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00002,ng'ombe,,,590.26,590.67,0.00133,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_inLine,1,KW202-00002,ng'ombe,,,65.61,65.97,0.01238,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00002,ng'ombe,,,47.07,47.42,0.00167,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00002,ng'ombe,,,263.32,263.67,0.00320,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00002,ng'ombe,,,53.46,53.76,0.00109,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_inLine,1,KW202-00002,ng'ombe,,,36.78,37.01,0.00558,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_outLine,1,KW202-00002,ng'ombe,,,204.53,204.82,0.00585,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00003,nimwachie,104.61,105.3600,104.63,105.43,1.87876,YES,CORR
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00003,nimwachie,,,200.43,201.03,0.02279,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00003,nimwachie,,,33.77,34.36,0.00145,YES,FA
swahili,BABEL_OP2_202_82637_20121227_193227_outLine,1,KW202-00003,nimwachie,,,330.66,331.06,0.00170,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00003,nimwachie,,,270.30,270.8,0.00310,YES,FA
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00003,nimwachie,,,508.37,508.79,0.00134,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00003,nimwachie,,,209.74,210.23,0.00128,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00003,nimwachie,,,152.16,152.5,0.01392,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_outLine,1,KW202-00003,nimwachie,,,86.33,86.76,0.02546,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00003,nimwachie,,,377.39,377.9,0.00368,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00003,nimwachie,,,470.06,470.67,0.00316,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00003,nimwachie,,,549.04,549.86,0.04337,YES,FA
swahili,BABEL_OP2_202_52265_20140123_235252_outLine,1,KW202-00004,nipelekwe,508.77,509.2100,,,,,MISS
swahili,BABEL_OP2_202_73258_20130215_190454_outLine,1,KW202-00004,nipelekwe,,,199.15,199.66,1.00000,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00005,nimempigia,492.72,493.1900,492.73,493.23,1.35450,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00005,nimempigia,,,266.33,266.95,0.08777,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00005,nimempigia,,,131.46,132.09,0.00128,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00005,nimempigia,,,268.13,269.49,0.00302,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00005,nimempigia,,,464.69,465.23,0.00603,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00005,nimempigia,,,112.24,112.8,0.00529,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00005,nimempigia,,,483.76,484.25,0.00168,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00005,nimempigia,,,88.04,88.58,0.00225,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00005,nimempigia,,,432.18,432.86,0.00290,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00005,nimempigia,,,315.02,315.67,0.01415,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00005,nimempigia,,,218.49,219.2,0.16124,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00005,nimempigia,,,554.71,555.34,0.00665,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00005,nimempigia,,,246.12,246.64,0.00202,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_outLine,1,KW202-00005,nimempigia,,,179.86,180.42,0.00175,YES,FA
swahili,BABEL_OP2_202_63787_20130108_202518_outLine,1,KW202-00005,nimempigia,,,290.85,291.42,0.05328,YES,FA
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00005,nimempigia,,,147.04,147.72,0.01654,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00005,nimempigia,,,166.09,166.69,0.02746,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00005,nimempigia,,,505.07,505.58,0.00139,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00005,nimempigia,,,477.95,478.65,0.00743,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00005,nimempigia,,,384.60,385.12,0.00146,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00005,nimempigia,,,320.03,320.73,0.03850,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00005,nimempigia,,,324.54,325.2,0.10911,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00005,nimempigia,,,320.17,320.73,0.07201,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00005,nimempigia,,,453.11,453.62,0.00603,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00005,nimempigia,,,289.00,289.6,0.00457,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00005,nimempigia,,,595.79,596.26,0.00200,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00005,nimempigia,,,249.33,250.01,0.00188,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_outLine,1,KW202-00005,nimempigia,,,115.75,116.4,0.00387,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00005,nimempigia,,,396.51,397.01,0.00217,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00007,wenda wazimu,103.31,104.4700,,,,,MISS
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00007,wenda wazimu,,,324.28,326.37,1.40119,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00007,wenda wazimu,,,352.88,354.13,0.00131,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00007,wenda wazimu,,,586.78,587.31,0.20538,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00007,wenda wazimu,,,450.59,451.6,0.39213,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00008,wiki mbili,532.08,532.7400,532.08,532.84,0.25754,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00008,wiki mbili,66.43,67.0400,,,,,MISS
swahili,BABEL_OP2_202_32287_20131207_203757_outLine,1,KW202-00008,wiki mbili,282.97,283.7200,282.99,283.75,0.25716,YES,CORR
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00008,wiki mbili,190.43,191.3600,190.45,191.43,0.14939,YES,CORR
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00008,wiki mbili,,,190.43,191.43,0.14203,YES,FA
swahili,BABEL_OP2_202_59091_20140130_225624_outLine,1,KW202-00008,wiki mbili,433.42,434.1100,433.42,434.09,0.31798,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00008,wiki mbili,69.35,69.7800,69.23,69.77,0.00240,YES,CORR
swahili,BABEL_OP2_202_32287_20131207_203757_inLine,1,KW202-00008,wiki mbili,281.43,282.0300,281.43,282.02,0.31745,YES,CORR
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00008,wiki mbili,497.82,498.3800,497.84,498.4,0.13976,YES,CORR
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00008,wiki mbili,,,497.82,498.4,0.13249,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_outLine,1,KW202-00008,wiki mbili,,,448.45,449.09,0.00501,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_outLine,1,KW202-00008,wiki mbili,,,448.51,449.09,0.00356,YES,FA
swahili,BABEL_OP2_202_24290_20140219_000423_inLine,1,KW202-00008,wiki mbili,,,146.28,146.91,0.00316,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00008,wiki mbili,,,297.05,298.21,0.11633,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_inLine,1,KW202-00008,wiki mbili,,,301.22,301.99,0.02024,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00008,wiki mbili,,,144.20,144.95,0.11820,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00008,wiki mbili,,,248.73,249.39,0.00144,YES,FA
swahili,BABEL_OP2_202_82637_20121227_205425_inLine,1,KW202-00008,wiki mbili,,,43.06,43.71,0.00710,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00008,wiki mbili,,,470.22,470.79,0.00164,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00008,wiki mbili,,,350.25,351.07,0.00230,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00008,wiki mbili,,,549.42,550.13,0.00169,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00008,wiki mbili,,,248.34,248.78,0.00143,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_outLine,1,KW202-00009,waliniambia,154.05,155.1500,154.07,155.14,0.38271,YES,CORR
swahili,BABEL_OP2_202_55106_20131215_030617_outLine,1,KW202-00009,waliniambia,19.55,20.0200,19.53,20.03,0.01286,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00009,waliniambia,,,362.39,362.84,0.00173,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00009,waliniambia,,,169.05,169.53,0.17127,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00009,waliniambia,,,75.91,77,0.00152,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00009,waliniambia,,,313.18,313.97,0.00466,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00009,waliniambia,,,158.44,159.18,0.00156,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_outLine,1,KW202-00009,waliniambia,,,358.80,359.47,0.00597,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_outLine,1,KW202-00009,waliniambia,,,404.27,404.83,0.00115,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00009,waliniambia,,,582.60,583.47,0.00691,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_inLine,1,KW202-00009,waliniambia,,,519.63,520.28,0.00723,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_outLine,1,KW202-00009,waliniambia,,,90.22,90.84,0.03969,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00009,waliniambia,,,95.22,95.65,0.07783,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00009,waliniambia,,,95.18,95.65,0.09939,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00009,waliniambia,,,542.68,543.61,0.00241,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00009,waliniambia,,,604.56,605.02,0.00217,YES,FA
swahili,BABEL_OP2_202_63787_20130108_203416_inLine,1,KW202-00009,waliniambia,,,109.15,109.8,0.00401,YES,FA
swahili,BABEL_OP2_202_63787_20130108_203416_inLine,1,KW202-00009,waliniambia,,,109.16,109.8,0.00694,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00009,waliniambia,,,346.67,347.17,0.02633,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_outLine,1,KW202-00009,waliniambia,,,189.06,189.78,0.00307,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00009,waliniambia,,,327.04,327.76,0.00115,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_outLine,1,KW202-00009,waliniambia,,,452.58,453.06,0.00705,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00009,waliniambia,,,425.67,426.15,0.00379,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_inLine,1,KW202-00009,waliniambia,,,392.72,393.5,0.00287,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00009,waliniambia,,,422.46,422.97,0.01318,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00009,waliniambia,,,526.85,527.66,0.10119,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00009,waliniambia,,,537.73,538.4,0.03578,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00009,waliniambia,,,553.37,553.96,0.00259,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00009,waliniambia,,,40.58,41.02,0.00116,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00009,waliniambia,,,451.73,452.3,0.00298,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00009,waliniambia,,,324.50,325.2,0.00979,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00009,waliniambia,,,25.40,25.94,0.06270,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00009,waliniambia,,,450.15,450.64,0.00134,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00009,waliniambia,,,211.07,211.48,0.00256,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_inLine,1,KW202-00009,waliniambia,,,450.10,450.64,0.00220,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_inLine,1,KW202-00009,waliniambia,,,560.66,561.24,0.01082,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00009,waliniambia,,,439.25,439.77,0.01221,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00009,waliniambia,,,452.19,452.74,0.02928,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00009,waliniambia,,,496.68,497.42,0.00230,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00009,waliniambia,,,167.09,167.96,0.00206,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00009,waliniambia,,,496.66,497.42,0.00114,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_inLine,1,KW202-00009,waliniambia,,,214.56,215.15,0.02075,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00009,waliniambia,,,323.93,324.51,0.03066,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00009,waliniambia,,,543.37,543.88,0.55760,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00009,waliniambia,,,211.75,212.27,0.01186,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00009,waliniambia,,,564.76,565.34,0.00172,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00009,waliniambia,,,403.58,404.05,0.00192,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_outLine,1,KW202-00009,waliniambia,,,330.14,330.64,0.04393,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00009,waliniambia,,,321.18,321.88,0.00423,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00009,waliniambia,,,260.37,260.97,0.03417,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00009,waliniambia,,,260.36,260.97,0.01532,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00009,waliniambia,,,397.17,397.78,0.00185,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00009,waliniambia,,,410.87,411.52,0.00714,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00009,waliniambia,,,254.33,255.12,0.00864,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00009,waliniambia,,,208.86,209.32,0.02375,YES,FA
swahili,BABEL_OP2_202_90080_20140319_222809_inLine,1,KW202-00009,waliniambia,,,219.72,220.31,0.01174,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_inLine,1,KW202-00009,waliniambia,,,318.36,319.01,0.00365,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_inLine,1,KW202-00009,waliniambia,,,529.53,530.08,0.00140,YES,FA
swahili,BABEL_OP2_202_63084_20130801_015957_inLine,1,KW202-00009,waliniambia,,,318.41,319.01,0.00492,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00009,waliniambia,,,524.80,525.24,0.00199,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00009,waliniambia,,,273.98,274.46,0.04521,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00010,utoke,301.49,301.8000,301.34,301.83,0.02523,YES,CORR
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00010,utoke,,,157.92,158.26,0.00720,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00010,utoke,,,592.96,593.28,0.00739,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00010,utoke,,,339.14,339.46,0.00130,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_outLine,1,KW202-00010,utoke,,,301.50,301.82,0.00711,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00010,utoke,,,246.41,246.73,0.00122,YES,FA
swahili,BABEL_OP2_202_73819_20130927_003321_inLine,1,KW202-00010,utoke,,,117.26,117.58,0.00284,YES,FA
swahili,BABEL_OP2_202_68924_20130924_231821_inLine,1,KW202-00010,utoke,,,351.98,352.31,0.00250,YES,FA
swahili,BABEL_OP2_202_68924_20130924_231821_inLine,1,KW202-00010,utoke,,,352.06,352.31,0.00240,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_inLine,1,KW202-00010,utoke,,,214.55,214.87,0.00195,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00010,utoke,,,184.91,185.32,0.01064,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00010,utoke,,,235.60,235.87,0.00487,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00010,utoke,,,184.97,185.32,0.00567,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00010,utoke,,,138.49,138.94,0.00387,YES,FA
